OrgUnit,UID,Code,Parent,Short name,Description,Opening date,Closed date,comment,Feature type,Coordinates,URL,Contact person,Address,Email,Phone number
PVT Top Faith Academy Scondary School Orerokpe (10130168),KLTZBM3M4V3,10130168,q6uB6uUyLjJ,PVT Top Faith Academy Scondary School Orerokpe (1,,2017-01-01,,,,,,,OREROKPE,,
PVT Peace Academy Nursery Primary And Secondary (10130144),LLEGCNCYM8P,10130144,q6uB6uUyLjJ,PVT Peace Academy Nursery Primary And Secondary (,,2013-01-01,,,,,,,OREROKPE,,
PVT Success Academy International Orerokpe (10130163),KQOSJ6WXOOZ,10130163,q6uB6uUyLjJ,PVT Success Academy International Orerokpe (10130,,2010-01-01,,,,,,,OREROKPE,,
PVT Spring Tide Nurseryprimary School Oreokpe (10130157),K32ISCUB0AG,10130157,q6uB6uUyLjJ,PVT Spring Tide Nurseryprimary School Oreokpe (10,,1995-01-01,,,,,,,OREROKPE,,
PVT St Thomas Nurseryprimary School Orerokpe (10130159),O5D4A27PV47,10130159,q6uB6uUyLjJ,PVT St Thomas Nurseryprimary School Orerokpe (101,,2004-01-01,,,,,,,OREROKPE,,
PVT Gobachor Royal Group Of Schools (10130409),SFHADSLKJ5T,10130409,q6uB6uUyLjJ,PVT Gobachor Royal Group Of Schools (10130409),,2015-01-01,,,,,,,OREROKPE,,
PRY Palama Primary School Orhuwhorun (10180179),RZSUFVA1LWJ,10180179,y6odhDDLK6G,PRY Palama Primary School Orhuwhorun (10180179),,2011-01-01,,,,,,,ORHUWHORUN,,
PVT Otes Nursery And Primary School (10180163),CJMGSAEXAWA,10180163,y6odhDDLK6G,PVT Otes Nursery And Primary School (10180163),,2010-01-01,,,,,,,ORHUWHORUN,,
PVT Gods Will Mega Academy Nurseryprimary School Orhuwhorun (10180093),FTLS4M8LPL8,10180093,y6odhDDLK6G,PVT Gods Will Mega Academy Nurseryprimary School ,,2011-01-01,,,,,,,ORHUWHORUN,,
PVT Guardian Nursery And Primary School (10180098),KLAQ1K5X2TK,10180098,y6odhDDLK6G,PVT Guardian Nursery And Primary School (10180098,,1999-01-01,,,,,,,ORHUWHORUN,,
PVT Noble Heart Nurseryprimary School (10180241),UR33NI83UGJ,10180241,y6odhDDLK6G,PVT Noble Heart Nurseryprimary School (10180241),,2020-01-01,,,,,,,ORHUWHORUN,,
PVT Joan Academy Primary School (10180256),YOO9DYCVVB7,10180256,y6odhDDLK6G,PVT Joan Academy Primary School (10180256),,2010-01-01,,,,,,,ORHUWHORUN,,
PRY Omiere Primary School Orhuwhorun (10180160),X8L5DDLBUXW,10180160,y6odhDDLK6G,PRY Omiere Primary School Orhuwhorun (10180160),,2009-01-01,,,,,,,ORHUWHORUN,,
PVT Leaders Model Nurseryprimary School Udu (10180131),EEA06YNJW7R,10180131,y6odhDDLK6G,PVT Leaders Model Nurseryprimary School Udu (1018,,2007-01-01,,,,,,,ORHUWHORUN,,
PVT Love Nursery And Primary School (10180135),QMSZZFKWNDS,10180135,y6odhDDLK6G,PVT Love Nursery And Primary School (10180135),,2006-01-01,,,,,,,ORHUWHORUN,,
PVT Lyon Nursery And Primary (10180137),P3SOZ6M1E86,10180137,y6odhDDLK6G,PVT Lyon Nursery And Primary (10180137),,2006-01-01,,,,,,,ORHUWHORUN,,
PVT Lasu Nurseryprimary School Orhuwhorun (10180128),DVFNPS7JU1Z,10180128,y6odhDDLK6G,PVT Lasu Nurseryprimary School Orhuwhorun (101801,,2002-01-01,,,,,,,ORHUWHORUN,,
PVT Jerry Patsons Nurseryprimary School Orhuwhorun (10180116),QYR7G4KSPNS,10180116,y6odhDDLK6G,PVT Jerry Patsons Nurseryprimary School Orhuwhoru,,2012-01-01,,,,,,,ORHUWHORUN,,
PVT Richie Primary School (10180191),PI6031I060W,10180191,y6odhDDLK6G,PVT Richie Primary School (10180191),,2010-01-01,,,,,,,ORHUWHORUN,,
PVT Westminister Schools (10180231),BF0R39MC0SG,10180231,y6odhDDLK6G,PVT Westminister Schools (10180231),,2016-01-01,,,,,,,ORHUWHORUN,,
PVT Joebors Nurseryprimary School (10180246),I1W2GN2ENJ8,10180246,y6odhDDLK6G,PVT Joebors Nurseryprimary School (10180246),,2021-01-01,,,,,,,ORHUWHORUN,,
PVT Overcomers Academy (10180267),RZ8X6CMEREQ,10180267,y6odhDDLK6G,PVT Overcomers Academy (10180267),,2014-01-01,,,,,,,ORHUWHORUN,,
PVT Kamlisa Nps (10180252),XC1LNVQ6CL7,10180252,y6odhDDLK6G,PVT Kamlisa Nps (10180252),,2022-01-01,,,,,,,ORHUWHORUN,,
PRY Okaka Primary School Orhuwhorun (10180153),P0NX9PMAK5R,10180153,y6odhDDLK6G,PRY Okaka Primary School Orhuwhorun (10180153),,2011-01-01,,,,,,,ORHUWHORUN,,
PVT Dominion Model Nursery And Primary School (10180049),ESJB6W8BULW,10180049,y6odhDDLK6G,PVT Dominion Model Nursery And Primary School (10,,2005-01-01,,,,,,,ORHUWHORUN,,
PVT Springville School (10180271),IGA1G0ZIBOV,10180271,y6odhDDLK6G,PVT Springville School (10180271),,2009-01-01,,,,,,,ORHUWHORUN,,
PVT Amazing Grace Academy Nurseryprimary School Orhwhorun (10180008),PQKIAKSZGSH,10180008,y6odhDDLK6G,PVT Amazing Grace Academy Nurseryprimary School O,,2007-01-01,,,,,,,ORHUWHORUN,,
PVT Challenge Academy Nurseryprimary School Orhuwhorun (10180029),DXOHQLXBBQ3,10180029,y6odhDDLK6G,PVT Challenge Academy Nurseryprimary School Orhuw,,1996-01-01,,,,,,,ORHUWHORUN,,
PVT Mastersclass International School (10180141),XXOOHXH4AZI,10180141,y6odhDDLK6G,PVT Mastersclass International School (10180141),,2014-01-01,,,,,,,ORHUWHORUN,,
PVT Christ Baptist Academy Nur Pry (10180034),C91OWBLO0TY,10180034,y6odhDDLK6G,PVT Christ Baptist Academy Nur Pry (10180034),,2012-01-01,,,,,,,ORHUWHORUN,,
PRY Dede Primary School Orhuwhorun (10180044),V79E9D827EB,10180044,y6odhDDLK6G,PRY Dede Primary School Orhuwhorun (10180044),,2002-01-01,,,,,,,ORHUWHORUN,,
PVT Daniels Model Academy Primary (10180269),DNC29STWKJF,10180269,y6odhDDLK6G,PVT Daniels Model Academy Primary (10180269),,2015-01-01,,,,,,,ORHUWHORUN,,
PVT Redeemers Intl School Orhuwhorun (10180187),PFJ4K91NGRP,10180187,y6odhDDLK6G,PVT Redeemers Intl School Orhuwhorun (10180187),,2011-01-01,,,,,,,ORHUWHORUN,,
PVT Eveland Nurserypshool (10180251),WKNJYSHQGSU,10180251,y6odhDDLK6G,PVT Eveland Nurserypshool (10180251),,2021-01-01,,,,,,,ORHUWHORUN,,
PVT Delight Academy Nurseryprimary School Igbogidi (10180046),IGCBNE34297,10180046,y6odhDDLK6G,PVT Delight Academy Nurseryprimary School Igbogid,,2006-01-01,,,,,,,ORHUWHORUN,,
PVT Height Of Glory International Schools (10180101),PIZ5MUHZ4WI,10180101,y6odhDDLK6G,PVT Height Of Glory International Schools (101801,,2012-01-01,,,,,,,ORHUWHORUN,,
PVT St Pauls Nurseryprimary School Orimekpang (9070202),P7WDOWKVYEN,9070202,lNu977f5ra1,PVT St Pauls Nurseryprimary School Orimekpang (90,,2006-01-01,,,,,,,ORIMEKPANG,,
PVT Christ Springfield Intl Nurprimary School (9070026),IQNTRIQUGZR,9070026,lNu977f5ra1,PVT Christ Springfield Intl Nurprimary School (90,,2006-01-01,,,,,,,ORIMEKPANG,,
PVT Ikyaver Demonstration Nursery And Primaryortese (7040323),WBOT50YO7AD,7040323,FEN5VTLW71p,PVT Ikyaver Demonstration Nursery And Primaryorte,,2009-01-01,,,,,,,ORTESE,,
PVT Holy Child Nursery And Primary School (7040056),T80WGK87S8U,7040056,FEN5VTLW71p,PVT Holy Child Nursery And Primary School (704005,,2009-01-01,,,,,,,ORTESE,,
PRY Nkst Primary School Ingyoloko (7040196),UKKSTCAKCX4,7040196,FEN5VTLW71p,PRY Nkst Primary School Ingyoloko (7040196),,1951-01-01,,,,,,,ORTESE,,
PRY Akolobegha Primary School Orugbene (10040004),OC3O9CCP32A,10040004,qZsCimpMriV,PRY Akolobegha Primary School Orugbene (10040004),,1954-01-01,,,,,,,ORUGBENE,,
PRY Govt Primary School Orunghe-bawop (9070108),FRV7N6GNTZY,9070108,lNu977f5ra1,PRY Govt Primary School Orunghe-bawop (9070108),,1972-01-01,,,,,,,ORUNGHE BAWOP,,
PVT Caritas Nursery And Primary School Otere (9110019),D28YNFQ4KUW,9110019,y1rTg7SJSb4,PVT Caritas Nursery And Primary School Otere (911,,2015-01-01,,,,,,,OTERE,,
PRY Lgea Primary School Anchim Centre (7170044),J3X30GD6PCG,7170044,AvlB5AGauhS,PRY Lgea Primary School Anchim Centre (7170044),,1947-01-01,,,,,,,OTUNCHE,,
PVT Holy Child Nursery Primary School Ovonum (9130078),FGHGN1AM0VB,9130078,HiktbhrAUle,PVT Holy Child Nursery Primary School Ovonum (913,,1999-01-01,,,,,,,OVONUM,,
PRY St Paul Primary School Ovonum (9130158),VYX7C6HXMUM,9130158,HiktbhrAUle,PRY St Paul Primary School Ovonum (9130158),,1995-01-01,,,,,,,OVONUM,,
PVT Crutech Staff Nursery And Primary School Ovonum (9130043),WPL5VURDAEV,9130043,HiktbhrAUle,PVT Crutech Staff Nursery And Primary School Ovon,,1999-01-01,,,,,,,OVONUM,,
PVT Future Hope Nurseryprimary School Orhuwhorun (10180085),XRGSPOT1415,10180085,y6odhDDLK6G,PVT Future Hope Nurseryprimary School Orhuwhorun ,,1998-01-01,,,,,,,OVWIAN,,
PVT Bloomfield Nurseryprimary School (10180234),LUZI9FZC2NR,10180234,y6odhDDLK6G,PVT Bloomfield Nurseryprimary School (10180234),,2018-01-01,,,,,,,OVWIAN,,
PVT Favour Academy Nursery And Primary School (10180076),XBA56LB3CGT,10180076,y6odhDDLK6G,PVT Favour Academy Nursery And Primary School (10,,2010-01-01,,,,,,,OVWIAN,,
PVT Freedom Nursery And Primary School (10180082),R41RD8F66E0,10180082,y6odhDDLK6G,PVT Freedom Nursery And Primary School (10180082),,2003-01-01,,,,,,,OVWIAN,,
PVT Santa James Nurseryprimary School (10180238),K8CHOHGB7OF,10180238,y6odhDDLK6G,PVT Santa James Nurseryprimary School (10180238),,2020-01-01,,,,,,,OVWIAN,,
PVT Ezibecks Academy (10180074),FQ898C7SP07,10180074,y6odhDDLK6G,PVT Ezibecks Academy (10180074),,2008-01-01,,,,,,,OVWIAN,,
PVT Bloom Strides Nurseryprimary School (10180237),UDXZFYFR0W3,10180237,y6odhDDLK6G,PVT Bloom Strides Nurseryprimary School (10180237,,2019-01-01,,,,,,,OVWIAN,,
PRY Etako Primary School Ovwian (10180065),CVFQ06U3HIM,10180065,y6odhDDLK6G,PRY Etako Primary School Ovwian (10180065),,2009-01-01,,,,,,,OVWIAN,,
PVT Immaculate Academy Nurseryprimary School Ovwian (10180111),F76GTB9IZFF,10180111,y6odhDDLK6G,PVT Immaculate Academy Nurseryprimary School Ovwi,,2008-01-01,,,,,,,OVWIAN,,
PVT Jenny Nurseryprimary School Ovwian (10180114),XMQ8GM8BSY7,10180114,y6odhDDLK6G,PVT Jenny Nurseryprimary School Ovwian (10180114),,1995-01-01,,,,,,,OVWIAN,,
PVT Sheltering Arms Learning Centre Nurseryprimary School Orhuwhorun (10180196),CXV3HT3JFMP,10180196,y6odhDDLK6G,PVT Sheltering Arms Learning Centre Nurseryprimar,,2010-01-01,,,,,,,OVWIAN,,
PVT Harmony Quest Nurseryprimary School (10180245),S44U025MHDP,10180245,y6odhDDLK6G,PVT Harmony Quest Nurseryprimary School (10180245,,2021-01-01,,,,,,,OVWIAN,,
PRY Jesu Primary School Ovwian (10180117),HDIX7YMOVW0,10180117,y6odhDDLK6G,PRY Jesu Primary School Ovwian (10180117),,2000-01-01,,,,,,,OVWIAN,,
PRY Emoghene Primary School Ovwian (10180062),UOALCT80DS9,10180062,y6odhDDLK6G,PRY Emoghene Primary School Ovwian (10180062),,2011-01-01,,,,,,,OVWIAN,,
PVT Johvet Nursery And Primary School (10180122),TIZ58VBNPVE,10180122,y6odhDDLK6G,PVT Johvet Nursery And Primary School (10180122),,2013-01-01,,,,,,,OVWIAN,,
PVT Prominent Nps Ovwian (10180282),GKHHBJR9IBV,10180282,y6odhDDLK6G,PVT Prominent Nps Ovwian (10180282),,2017-01-01,,,,,,,OVWIAN,,
PVT Betzalel Nurseryprimary School (10180247),ZAAZ6OFPB2O,10180247,y6odhDDLK6G,PVT Betzalel Nurseryprimary School (10180247),,2021-01-01,,,,,,,OVWIAN,,
PVT Spring Of Wisdom Nurseryprimary School Ovwian (10180199),GVTK5OSZS94,10180199,y6odhDDLK6G,PVT Spring Of Wisdom Nurseryprimary School Ovwian,,2004-01-01,,,,,,,OVWIAN,,
PVT Joufert Model Nurseryprimary School Ovwian (10180124),VAND51ECJYX,10180124,y6odhDDLK6G,PVT Joufert Model Nurseryprimary School Ovwian (1,,1996-01-01,,,,,,,OVWIAN,,
PVT Normhill International School (10180290),RZ8FPRZJCUR,10180290,y6odhDDLK6G,PVT Normhill International School (10180290),,2017-01-01,,,,,,,OVWIAN,,
PVT Triumph Nurseryprimary School Ovwian (10180210),DXSD5991EP5,10180210,y6odhDDLK6G,PVT Triumph Nurseryprimary School Ovwian (1018021,,2002-01-01,,,,,,,OVWIAN,,
PVT Lloyd Nursery And Primary School (10180133),EBQOK1ORMY6,10180133,y6odhDDLK6G,PVT Lloyd Nursery And Primary School (10180133),,2010-01-01,,,,,,,OVWIAN,,
PVT Classical Intl Nurseryprimary School Ovwian (10180035),GF3721NJPPR,10180035,y6odhDDLK6G,PVT Classical Intl Nurseryprimary School Ovwian (,,2008-01-01,,,,,,,OVWIAN,,
PVT Segg Standard Nurseryprimary School Ovwian (10180195),FXI8S36MS05,10180195,y6odhDDLK6G,PVT Segg Standard Nurseryprimary School Ovwian (1,,2002-01-01,,,,,,,OVWIAN,,
PVT Carol Bethel Nursery And Primary (10180026),PW4MAT2A7R6,10180026,y6odhDDLK6G,PVT Carol Bethel Nursery And Primary (10180026),,2014-01-01,,,,,,,OVWIAN,,
PVT Brilliant Child Academy (10180025),LQ7IQNSN3NU,10180025,y6odhDDLK6G,PVT Brilliant Child Academy (10180025),,2015-01-01,,,,,,,OVWIAN,,
PVT Bright Success Group Of School (10180021),APMOKW1B2W3,10180021,y6odhDDLK6G,PVT Bright Success Group Of School (10180021),,1993-01-01,,,,,,,OVWIAN,,
PVT New Life Nursery And Primary School (10180146),PVZPJTFMRY1,10180146,y6odhDDLK6G,PVT New Life Nursery And Primary School (10180146,,1995-01-01,,,,,,,OVWIAN,,
PVT New-spring Standard Nurseryprimary School Ovwian (10180148),KSOS0UWZ61R,10180148,y6odhDDLK6G,PVT New-spring Standard Nurseryprimary School Ovw,,2000-01-01,,,,,,,OVWIAN,,
PVT Phrones Nurseryprimary School Ovwian (10180181),G6Z1N8ZDEVV,10180181,y6odhDDLK6G,PVT Phrones Nurseryprimary School Ovwian (1018018,,2011-01-01,,,,,,,OVWIAN,,
PVT Arudan Montessori Academy (10180010),M02MKPK4N83,10180010,y6odhDDLK6G,PVT Arudan Montessori Academy (10180010),,2017-01-01,,,,,,,OVWIAN,,
PVT Battle Axe Of God Group Of School (10180012),FGSKWA33SWI,10180012,y6odhDDLK6G,PVT Battle Axe Of God Group Of School (10180012),,2011-01-01,,,,,,,OVWIAN,,
PVT Okudolo Christian Academy (10180157),A2CY0Z8A2QJ,10180157,y6odhDDLK6G,PVT Okudolo Christian Academy (10180157),,2007-01-01,,,,,,,OVWIAN,,
PVT Divine Fortune Primary School (10180273),D6TSGI0VBBY,10180273,y6odhDDLK6G,PVT Divine Fortune Primary School (10180273),,2016-01-01,,,,,,,OVWIAN,,
PVT Praise Star International School (10180278),Z0BD13W8AYL,10180278,y6odhDDLK6G,PVT Praise Star International School (10180278),,2006-01-01,,,,,,,OVWIAN,,
PVT Bliss Montessori Primary (10180275),NFQ1NUQUHZK,10180275,y6odhDDLK6G,PVT Bliss Montessori Primary (10180275),,2011-01-01,,,,,,,OVWIAN,,
PVT Ovilyn Nursery And Primary School (10180166),CR7IXSE2E33,10180166,y6odhDDLK6G,PVT Ovilyn Nursery And Primary School (10180166),,2010-01-01,,,,,,,OVWIAN,,
PRY Ovwian Primary School Ovwian (10180168),FAHP3WD1P1E,10180168,y6odhDDLK6G,PRY Ovwian Primary School Ovwian (10180168),,1921-01-01,,,,,,,OVWIAN,,
PVT Pakland Nursery And Primary School (10180178),GH24K1X5RZ3,10180178,y6odhDDLK6G,PVT Pakland Nursery And Primary School (10180178),,2006-01-01,,,,,,,OVWIAN,,
PVT Prince The King Nurseryprimary School Owakande 2 (9130116),SR8NFW3SU14,9130116,HiktbhrAUle,PVT Prince The King Nurseryprimary School Owakand,,2016-01-01,,,,,,,OWAKANDE 2,,
PVT St Joseph Academy Nursery &amp Primary School Oweto (7020144),S3ZU9ZXLEI3,7020144,YX6QUX3WtQc,PVT St Joseph Academy Nursery &amp Primary School,,2001-01-01,,,,,,,OWETO,,
PRY Rcm Primary School Oweto (7020113),TUBNLAJPKGY,7020113,YX6QUX3WtQc,PRY Rcm Primary School Oweto (7020113),,1976-01-01,,,,,,,OWETO,,
PRY Owhase Primary School Owhase (10180171),P98NUTRLPSS,10180171,y6odhDDLK6G,PRY Owhase Primary School Owhase (10180171),,1999-01-01,,,,,,,OWHASE,,
PVT Greatminds Nurseryprimary School Owhase (10180097),TSMCG0EZOEA,10180097,y6odhDDLK6G,PVT Greatminds Nurseryprimary School Owhase (1018,,2000-01-01,,,,,,,OWHASE,,
PVT Merit Montessori School (10180143),URM2YW26CTU,10180143,y6odhDDLK6G,PVT Merit Montessori School (10180143),,2011-01-01,,,,,,,OWHASE,,
PRY Owhrode Primary School Owhrode (10180175),SE0EH7KSMYG,10180175,y6odhDDLK6G,PRY Owhrode Primary School Owhrode (10180175),,1936-01-01,,,,,,,OWHRODE,,
PRY Govt Primary School Owom (9110110),SBGLJYUZR6K,9110110,y1rTg7SJSb4,PRY Govt Primary School Owom (9110110),,2001-01-01,,,,,,,OWOM,,
PRY St Peters Primary School Oyenghe (9110206),OCAS738V0N0,9110206,y1rTg7SJSb4,PRY St Peters Primary School Oyenghe (9110206),,1954-01-01,,,,,,,OYENGHE,,
PRY Lgea Primary School Oyinyi Iyeche (7170113),I65S07DVP4E,7170113,AvlB5AGauhS,PRY Lgea Primary School Oyinyi Iyeche (7170113),,1976-01-01,,,,,,,OYINYI IYECHE,,
PRY Lgea Primary School Pakena (7060063),U74O4HBKYEB,7060063,fWBxa6k7C4e,PRY Lgea Primary School Pakena (7060063),,1976-01-01,,,,,,,PAKENA,,
PRY Calabar Oil Pamol Estate Primary School (9150166),EWAWQ324IRQ,9150166,b7wr4X42LDk,PRY Calabar Oil Pamol Estate Primary School (9150,,1957-01-01,,,,,,,PAMOL ESTATE,,
PRY Opukabu Nprimary School I Patani (10160038),PKJ6C65N48T,10160038,JuKLYd6sKds,PRY Opukabu Nprimary School I Patani (10160038),,1906-01-01,,,,,,,PATANI,,
PVT Holy Rosary Nurseryprimary School Patani (10160029),CK09N840G0L,10160029,JuKLYd6sKds,PVT Holy Rosary Nurseryprimary School Patani (101,,2007-01-01,,,,,,,PATANI,,
PVT Enduement Group Of Schools (10160026),HIN8JULC60R,10160026,JuKLYd6sKds,PVT Enduement Group Of Schools (10160026),,2013-01-01,,,,,,,PATANI,,
PVT Amazing Faith Nursery Primary And Secondary School Patani (10160008),R0RR0HVVU6H,10160008,JuKLYd6sKds,PVT Amazing Faith Nursery Primary And Secondary S,,2014-01-01,,,,,,,PATANI,,
PVT Fidelity Model School Patani (10160004),XDG0GBGZPQY,10160004,JuKLYd6sKds,PVT Fidelity Model School Patani (10160004),,2014-01-01,,,,,,,PATANI,,
PRY Aduo Nprimary School Patani (10160002),B1GVWR4OBZF,10160002,JuKLYd6sKds,PRY Aduo Nprimary School Patani (10160002),,1992-01-01,,,,,,,PATANI,,
PRY Opukabu Nprimary School Ii Patani (10160039),S1NOM7YKRYU,10160039,JuKLYd6sKds,PRY Opukabu Nprimary School Ii Patani (10160039),,2003-01-01,,,,,,,PATANI,,
PVT Redeemers Nursery And Primary School Patani (10160042),KY5D38FROR1,10160042,JuKLYd6sKds,PVT Redeemers Nursery And Primary School Patani (,,2018-01-01,,,,,,,PATANI,,
PVT Happy Days Comprehensive Nursery Primary And Secondary School Patani (10160059),XDZ4TJEB5UM,10160059,JuKLYd6sKds,PVT Happy Days Comprehensive Nursery Primary And ,,2019-01-01,,,,,,,PATANI,,
PVT Brighter Days Nursery Primary And Comprehensive Secondary Mission School (10160018),BOM6VFZ8WGP,10160018,JuKLYd6sKds,PVT Brighter Days Nursery Primary And Comprehensi,,2006-01-01,,,,,,,PATANI,,
PVT Divine Grace Model School Patani (10160061),JDCHPAM60WT,10160061,JuKLYd6sKds,PVT Divine Grace Model School Patani (10160061),,2019-01-01,,,,,,,PATANI,,
PRY Lgea Primary School Pav (7120087),ONVGG1D8TMX,7120087,b17PzHB51L0,PRY Lgea Primary School Pav (7120087),,2008-01-01,,,,,,,PAV,,
PRY Govt Primary School Ranch (9120098),YZ56I6WK092,9120098,wcm234Tdvuo,PRY Govt Primary School Ranch (9120098),,1954-01-01,,,,,,,RANCH,,
PVT Sai Vocational Nursery And Primary School Sai (7090305),UTCJPE63ZAI,7090305,tqOvKLyY6IP,PVT Sai Vocational Nursery And Primary School Sai,,2016-01-01,,,,,,,SAI ,,
PVT Bright Child Academy Sai (7090301),DJJ00Q1PH1T,7090301,tqOvKLyY6IP,PVT Bright Child Academy Sai (7090301),,2019-01-01,,,,,,,SAI ,,
PVT Divine Success Nursery And Primary School Sai (7090304),EVRTUGNAC5B,7090304,tqOvKLyY6IP,PVT Divine Success Nursery And Primary School Sai,,2010-01-01,,,,,,,SAI ,,
PVT Angur Intellect Nursery And Primary School Sai (7090303),CAIMTTSER46,7090303,tqOvKLyY6IP,PVT Angur Intellect Nursery And Primary School Sa,,2002-01-01,,,,,,,SAI ,,
PRY Rcm Primary School Salem (7200115),S8W2K754VS6,7200115,ohOfvnhpr6K,PRY Rcm Primary School Salem (7200115),,1976-01-01,,,,,,,SALEM,,
PRY Lgea Primary School (7210131),OHIBRUOLG98,7210131,QeCLh6AdHau,PRY Lgea Primary School (7210131),,1954-01-01,,,,,,,SANKERA,,
PRY Nkst Primary School (7210132),AE26VLH3XEE,7210132,QeCLh6AdHau,PRY Nkst Primary School (7210132),,1950-01-01,,,,,,,SANKERA,,
PVT Infant Jesus Nursery And Primary School (9120111),W8MGENTVO2O,9120111,wcm234Tdvuo,PVT Infant Jesus Nursery And Primary School (9120,,1997-01-01,,,,,,,SANKWALA,,
PVT Odewin Academic Nursery And Primary School Sankwala (9120156),B0MO01AJ3ST,9120156,wcm234Tdvuo,PVT Odewin Academic Nursery And Primary School Sa,,2019-01-01,,,,,,,SANKWALA,,
PVT Blessed Child International Academy (9120013),SCXTJD47MGJ,9120013,wcm234Tdvuo,PVT Blessed Child International Academy (9120013),,2013-01-01,,,,,,,SANKWALA,,
PVT Godbey Nurseryprimary School Sankwala (9120031),TPUNY231MIQ,9120031,wcm234Tdvuo,PVT Godbey Nurseryprimary School Sankwala (912003,,2009-01-01,,,,,,,SANKWALA,,
PRY Central Primary School Sankwala (9120015),PT15KDYBVPZ,9120015,wcm234Tdvuo,PRY Central Primary School Sankwala (9120015),,1946-01-01,,,,,,,SANKWALA,,
PVT Gods Gift Nurseryprimary School (10170240),TPRQE0KY8LH,10170240,lI0zNbGqvJP,PVT Gods Gift Nurseryprimary School (10170240),,2018-01-01,,,,,,,SAPELE,,
PVT Grace Land Nurseryprimary School (10170241),G3APLGEBXVT,10170241,lI0zNbGqvJP,PVT Grace Land Nurseryprimary School (10170241),,2018-01-01,,,,,,,SAPELE,,
PVT El-esteem Nurseryprimary School (10170239),A821OOC43I1,10170239,lI0zNbGqvJP,PVT El-esteem Nurseryprimary School (10170239),,2018-01-01,,,,,,,SAPELE,,
PVT Faithwalk Christian Academy Nurseryprimary School (10170236),Q9098GS8PZR,10170236,lI0zNbGqvJP,PVT Faithwalk Christian Academy Nurseryprimary Sc,,2008-01-01,,,,,,,SAPELE,,
PRY Wesley Primary School Sapele (10170231),UARLATOFEKW,10170231,lI0zNbGqvJP,PRY Wesley Primary School Sapele (10170231),,1967-01-01,,,,,,,SAPELE,,
PVT Oruese Intl Nurseryprimary School (10170242),QV9D0FKV8DV,10170242,lI0zNbGqvJP,PVT Oruese Intl Nurseryprimary School (10170242),,2018-01-01,,,,,,,SAPELE,,
PVT Blazers Int Nursery Primary School (10170243),A78KD8BVTLN,10170243,lI0zNbGqvJP,PVT Blazers Int Nursery Primary School (10170243),,2014-01-01,,,,,,,SAPELE,,
PVT High Impart Nursery Primary School (10170244),MBNEC0TJVRM,10170244,lI0zNbGqvJP,PVT High Impart Nursery Primary School (10170244),,2019-01-01,,,,,,,SAPELE,,
PVT Sunshine Nursery And Primary School (10170245),HPVEP8IV1SK,10170245,lI0zNbGqvJP,PVT Sunshine Nursery And Primary School (10170245,,2010-01-01,,,,,,,SAPELE,,
PVT Vision Nurseryprimary School Sapele (10170230),XSXDI2BQ5C0,10170230,lI0zNbGqvJP,PVT Vision Nurseryprimary School Sapele (10170230,,2007-01-01,,,,,,,SAPELE,,
PVT Goodnews Nursery And Primary School (10170252),M9Q2E4CK6EI,10170252,lI0zNbGqvJP,PVT Goodnews Nursery And Primary School (10170252,,2006-01-01,,,,,,,SAPELE ,,
PVT Vision International Academy Sapele (10170229),DKGI7FRZRSM,10170229,lI0zNbGqvJP,PVT Vision International Academy Sapele (10170229,,2016-01-01,,,,,,,SAPELE,,
PVT Christain Mission School For The Deaf (10170246),VHV354IIVBI,10170246,lI0zNbGqvJP,PVT Christain Mission School For The Deaf (101702,,2009-01-01,,,,,,,SAPELE,,
PVT Scholars Nursery Primary School (10170248),OJ4Q8BEBW2X,10170248,lI0zNbGqvJP,PVT Scholars Nursery Primary School (10170248),,2008-01-01,,,,,,,SAPELE,,
PVT Valley Spring British Schools (10170250),MPUO90LQWI3,10170250,lI0zNbGqvJP,PVT Valley Spring British Schools (10170250),,2018-01-01,,,,,,,SAPELE,,
PVT Victory Nurseryprimary School Sapele (10170225),ID8D45NM76E,10170225,lI0zNbGqvJP,PVT Victory Nurseryprimary School Sapele (1017022,,1989-01-01,,,,,,,SAPELE,,
PRY Urhiapele Primary School Sapele (10170222),KZ95L9XV20V,10170222,lI0zNbGqvJP,PRY Urhiapele Primary School Sapele (10170222),,1925-01-01,,,,,,,SAPELE,,
PVT St Daniels Nursery And Primary School (10170253),OCP4DPHG6WU,10170253,lI0zNbGqvJP,PVT St Daniels Nursery And Primary School (101702,,2018-01-01,,,,,,,SAPELE ,,
PRY Ufuoma Primary School Sapele (10170215),J19O56OYL2T,10170215,lI0zNbGqvJP,PRY Ufuoma Primary School Sapele (10170215),,1945-01-01,,,,,,,SAPELE,,
PVT Desmond Kids School (10170255),VYV15H6QIJD,10170255,lI0zNbGqvJP,PVT Desmond Kids School (10170255),,2014-01-01,,,,,,,SAPELE ,,
PVT Eagles International Academy- Nursery And Primary (10170256),VMK8FP2FDKT,10170256,lI0zNbGqvJP,PVT Eagles International Academy- Nursery And Pri,,2015-01-01,,,,,,,SAPELE,,
PRY Abbot Primary School Sapele (10170002),CEGOTOGHX9F,10170002,lI0zNbGqvJP,PRY Abbot Primary School Sapele (10170002),,1944-01-01,,,,,,,SAPELE,,
